session_id,user_id,session_ts,device,channel,campaign_id,is_new_user,purchase_flag,order_id,gross_revenue,discount,net_revenue,session_to_order_minutes
S00564663,U000833,2025-07-04 18:45:10,mobile,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00429759,U000370,2025-07-04 18:45:19,mobile,email,C018,0,0,,0.0,0.0,0.0,0.0
S00056492,U001383,2025-07-04 18:45:29,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00000007,U002013,2025-07-04 18:46:06,web,search,C001,0,0,,0.0,0.0,0.0,0.0
S00641979,U002491,2025-07-04 18:46:24,web,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00626928,U000294,2025-07-04 18:47:16,web,organic,C039,0,0,,0.0,0.0,0.0,0.0
S00195900,U002516,2025-07-04 18:47:36,mobile,search,C008,0,0,,0.0,0.0,0.0,0.0
S00348127,U002051,2025-07-04 18:47:44,web,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00273836,,2025-07-04 18:47:45,mobile,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00564646,U002336,2025-07-04 18:48:03,mobile,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00027952,U001804,2025-07-04 18:48:14,mobile,search,C002,0,0,,0.0,0.0,0.0,0.0
S00524541,,2025-07-04 18:48:40,mobile,referral,C031,0,0,,0.0,0.0,0.0,0.0
S00028031,U000770,2025-07-04 18:49:11,mobile,search,C002,0,0,,0.0,0.0,0.0,0.0
S00323189,U002498,2025-07-04 18:49:15,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00396309,U000147,2025-07-04 18:49:23,mobile,paid_social,C016,0,0,,0.0,0.0,0.0,0.0
S00372584,U002536,2025-07-04 18:49:41,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00396366,U002067,2025-07-04 18:49:50,mobile,paid_social,C016,0,0,,0.0,0.0,0.0,0.0
S00323229,U002096,2025-07-04 18:50:38,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00112324,U002307,2025-07-04 18:52:06,web,search,C005,0,0,,0.0,0.0,0.0,0.0
S00084471,U002203,2025-07-04 18:53:07,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00195945,U000625,2025-07-04 18:53:16,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00168039,U002593,2025-07-04 18:54:46,web,search,C007,0,0,,0.0,0.0,0.0,0.0
S00195982,U001079,2025-07-04 18:55:23,mobile,search,C008,0,0,,0.0,0.0,0.0,0.0
S00084467,U001228,2025-07-04 18:55:33,mobile,search,C004,0,0,,0.0,0.0,0.0,0.0
S00167930,U001761,2025-07-04 18:55:39,mobile,search,C007,0,0,,0.0,0.0,0.0,0.0
S00084350,U002164,2025-07-04 18:56:16,mobile,search,C004,0,0,,0.0,0.0,0.0,0.0
S00323130,U002542,2025-07-04 18:56:19,web,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00028024,U001339,2025-07-04 18:57:42,mobile,search,C002,0,0,,0.0,0.0,0.0,0.0
S00535743,U000529,2025-07-04 18:58:03,mobile,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00446903,U000143,2025-07-04 18:58:20,web,email,C020,0,0,,0.0,0.0,0.0,0.0
S00112358,U001873,2025-07-04 18:58:30,web,search,C005,0,0,,0.0,0.0,0.0,0.0
S00641935,U002331,2025-07-04 18:58:54,web,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00084413,U001096,2025-07-04 18:59:47,web,search,C004,0,1,O00002518,4031.06,540.4,3490.66,0.9666666666666668
S00298438,U000774,2025-07-04 19:00:03,web,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00028026,U000470,2025-07-04 19:00:07,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00298533,U001576,2025-07-04 19:01:13,web,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00195920,U000950,2025-07-04 19:01:34,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00056477,U000887,2025-07-04 19:01:39,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00168045,,2025-07-04 19:02:28,mobile,search,C007,0,0,,0.0,0.0,0.0,0.0
S00529872,U001314,2025-07-04 19:03:05,web,referral,C032,0,0,,0.0,0.0,0.0,0.0
S00248684,U001216,2025-07-04 19:03:22,mobile,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00027955,U002491,2025-07-04 19:03:26,web,search,C002,0,1,O00000810,6685.72,412.06,6273.66,14.783333333333331
S00580266,U000042,2025-07-04 19:03:52,mobile,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00084357,U000809,2025-07-04 19:04:22,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00372463,,2025-07-04 19:04:55,web,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00298463,U001068,2025-07-04 19:05:00,web,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00056501,U000595,2025-07-04 19:06:20,,search,C003,0,0,,0.0,0.0,0.0,0.0
S00464277,,2025-07-04 19:07:26,web,email,C022,0,0,,0.0,0.0,0.0,0.0
S00372456,,2025-07-04 19:07:36,web,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00372502,,2025-07-04 19:08:19,web,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00323140,U002309,2025-07-04 19:08:19,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00473083,,2025-07-04 19:08:20,mobile,email,C023,0,0,,0.0,0.0,0.0,0.0
S00372481,U002474,2025-07-04 19:08:36,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00473125,U000143,2025-07-04 19:08:52,web,email,C023,0,0,,0.0,0.0,0.0,0.0
S00507539,U002584,2025-07-04 19:09:06,mobile,referral,C028,0,0,,0.0,0.0,0.0,0.0
S00550156,U001407,2025-07-04 19:09:24,web,organic,C034,0,0,,0.0,0.0,0.0,0.0
S00348130,U002288,2025-07-04 19:09:26,web,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00167973,U000868,2025-07-04 19:10:10,web,search,C007,0,0,,0.0,0.0,0.0,0.0
S00529853,U001447,2025-07-04 19:11:01,mobile,referral,C032,0,0,,0.0,0.0,0.0,0.0
S00580267,,2025-07-04 19:11:02,web,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00084396,U000413,2025-07-04 19:11:07,mobile,search,C004,0,0,,0.0,0.0,0.0,0.0
S00372587,U000522,2025-07-04 19:11:26,web,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00027969,U000075,2025-07-04 19:11:33,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00550168,U001483,2025-07-04 19:11:54,web,organic,C034,0,0,,0.0,0.0,0.0,0.0
S00140082,,2025-07-04 19:12:36,mobile,search,C006,0,0,,0.0,0.0,0.0,0.0
S00513021,U001994,2025-07-04 19:12:42,web,referral,C029,0,0,,0.0,0.0,0.0,0.0
S00084381,U001225,2025-07-04 19:13:05,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00580273,,2025-07-04 19:13:07,web,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00550106,U002329,2025-07-04 19:13:10,mobile,organic,C034,0,0,,0.0,0.0,0.0,0.0
S00000060,U001279,2025-07-04 19:13:37,web,search,C001,0,0,,0.0,0.0,0.0,0.0
S00580247,U001844,2025-07-04 19:14:32,mobile,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00473158,U002365,2025-07-04 19:14:33,web,email,C023,0,0,,0.0,0.0,0.0,0.0
S00348124,U000289,2025-07-04 19:14:38,mobile,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00535736,U001847,2025-07-04 19:15:13,mobile,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00626927,U001383,2025-07-04 19:15:33,mobile,organic,C039,0,0,,0.0,0.0,0.0,0.0
S00027909,U000718,2025-07-04 19:16:08,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00513016,U000761,2025-07-04 19:16:12,web,referral,C029,0,0,,0.0,0.0,0.0,0.0
S00429675,,2025-07-04 19:17:45,web,email,C018,0,0,,0.0,0.0,0.0,0.0
S00112402,U002518,2025-07-04 19:18:16,mobile,search,C005,0,0,,0.0,0.0,0.0,0.0
S00084384,U002004,2025-07-04 19:18:34,mobile,search,C004,0,0,,0.0,0.0,0.0,0.0
S00490318,U001656,2025-07-04 19:18:46,web,referral,C025,0,0,,0.0,0.0,0.0,0.0
S00298516,,2025-07-04 19:18:58,mobile,paid_social,C012,0,1,O00007895,6746.41,776.13,5970.28,6.433333333333334
S00550102,U001716,2025-07-04 19:19:08,mobile,organic,C034,0,0,,0.0,0.0,0.0,0.0
S00224117,U000600,2025-07-04 19:19:38,mobile,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00473073,U000157,2025-07-04 19:20:43,web,email,C023,0,1,O00012161,11842.04,1318.09,10523.95,16.483333333333334
S00519138,,2025-07-04 19:21:34,mobile,referral,C030,0,0,,0.0,0.0,0.0,0.0
S00027999,U002354,2025-07-04 19:22:03,mobile,search,C002,0,0,,0.0,0.0,0.0,0.0
S00438262,U001672,2025-07-04 19:22:33,web,email,C019,0,0,,0.0,0.0,0.0,0.0
S00084460,,2025-07-04 19:22:34,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00626913,U001706,2025-07-04 19:22:35,mobile,organic,C039,0,0,,0.0,0.0,0.0,0.0
S00056418,U000159,2025-07-04 19:22:36,web,search,C003,0,1,O00001680,3162.13,380.22,2781.91,9.45
S00248667,U001655,2025-07-04 19:23:06,web,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00580238,U002538,2025-07-04 19:24:08,web,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00535757,U000215,2025-07-04 19:24:45,mobile,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00524524,U000353,2025-07-04 19:25:27,web,referral,C031,0,0,,0.0,0.0,0.0,0.0
S00140156,,2025-07-04 19:25:48,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00298471,U002028,2025-07-04 19:25:57,web,paid_social,C012,1,0,,0.0,0.0,0.0,0.0
S00550136,U000178,2025-07-04 19:26:13,mobile,organic,C034,0,0,,0.0,0.0,0.0,0.0
S00550114,U001861,2025-07-04 19:27:39,mobile,organic,C034,0,0,,0.0,0.0,0.0,0.0
S00496163,U002346,2025-07-04 19:28:23,mobile,referral,C026,0,0,,0.0,0.0,0.0,0.0
S00112340,,2025-07-04 19:28:30,web,search,C005,0,0,,0.0,0.0,0.0,0.0
S00464258,U001792,2025-07-04 19:28:36,web,email,C022,0,0,,0.0,0.0,0.0,0.0
S00112334,,2025-07-04 19:28:59,mobile,search,C005,0,0,,0.0,0.0,0.0,0.0
S00298493,U002244,2025-07-04 19:29:03,mobile,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00140097,U000550,2025-07-04 19:29:57,mobile,search,C006,0,0,,0.0,0.0,0.0,0.0
S00224101,,2025-07-04 19:30:04,web,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00564718,U000271,2025-07-04 19:30:25,mobile,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00112362,U000175,2025-07-04 19:30:37,web,search,C005,0,0,,0.0,0.0,0.0,0.0
S00112335,U001704,2025-07-04 19:31:37,mobile,search,C005,0,0,,0.0,0.0,0.0,0.0
S00140087,U000911,2025-07-04 19:31:55,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00429752,U001039,2025-07-04 19:32:00,web,email,C018,0,1,O00010290,7044.19,1078.71,5965.48,16.116666666666667
S00496183,U001308,2025-07-04 19:32:04,mobile,referral,C026,0,0,,0.0,0.0,0.0,0.0
S00056425,U000670,2025-07-04 19:32:14,mobile,search,C003,0,0,,0.0,0.0,0.0,0.0
S00000091,U001000,2025-07-04 19:32:28,web,search,C001,0,0,,0.0,0.0,0.0,0.0
S00273809,U001199,2025-07-04 19:33:00,web,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00535755,U000095,2025-07-04 19:34:14,mobile,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00112319,,2025-07-04 19:34:15,web,search,C005,0,0,,0.0,0.0,0.0,0.0
S00372530,U000220,2025-07-04 19:34:22,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00473089,U001708,2025-07-04 19:34:22,web,email,C023,0,0,,0.0,0.0,0.0,0.0
S00396334,U000804,2025-07-04 19:34:25,web,paid_social,C016,0,0,,0.0,0.0,0.0,0.0
S00372476,U002348,2025-07-04 19:35:08,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00224027,,2025-07-04 19:35:19,web,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00000030,U001479,2025-07-04 19:35:45,web,search,C001,0,0,,0.0,0.0,0.0,0.0
S00564682,U002549,2025-07-04 19:36:02,web,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00248644,U001660,2025-07-04 19:36:12,web,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00550105,U001846,2025-07-04 19:36:20,mobile,organic,C034,0,0,,0.0,0.0,0.0,0.0
S00429729,U000113,2025-07-04 19:36:56,web,email,C018,0,0,,0.0,0.0,0.0,0.0
S00140128,U000610,2025-07-04 19:38:36,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00438277,U000447,2025-07-04 19:38:36,mobile,email,C019,0,0,,0.0,0.0,0.0,0.0
S00084354,,2025-07-04 19:38:54,mobile,search,C004,0,0,,0.0,0.0,0.0,0.0
S00084427,U000675,2025-07-04 19:38:55,mobile,search,C004,0,0,,0.0,0.0,0.0,0.0
S00372580,,2025-07-04 19:39:21,web,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00323141,,2025-07-04 19:39:35,web,paid_social,C013,0,1,O00008270,4471.99,511.15,3960.84,6.366666666666666
S00641964,U000878,2025-07-04 19:39:37,mobile,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00446896,U000002,2025-07-04 19:40:09,mobile,email,C020,0,0,,0.0,0.0,0.0,0.0
S00140159,,2025-07-04 19:41:36,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00140064,U000058,2025-07-04 19:42:18,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00396312,U001495,2025-07-04 19:42:26,mobile,paid_social,C016,0,0,,0.0,0.0,0.0,0.0
S00298437,U001996,2025-07-04 19:42:33,mobile,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00168019,U001889,2025-07-04 19:42:51,mobile,search,C007,0,0,,0.0,0.0,0.0,0.0
S00446898,U001052,2025-07-04 19:42:54,web,email,C020,0,0,,0.0,0.0,0.0,0.0
S00564697,U000011,2025-07-04 19:43:09,web,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00446888,U000772,2025-07-04 19:43:30,mobile,email,C020,0,0,,0.0,0.0,0.0,0.0
S00224004,U002022,2025-07-04 19:43:43,web,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00641953,U001931,2025-07-04 19:43:51,mobile,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00455380,U001125,2025-07-04 19:44:02,mobile,email,C021,0,0,,0.0,0.0,0.0,0.0
S00298470,U002332,2025-07-04 19:44:52,mobile,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00195971,U001540,2025-07-04 19:45:07,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00323174,U001897,2025-07-04 19:45:37,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00519137,U001984,2025-07-04 19:46:02,mobile,referral,C030,0,0,,0.0,0.0,0.0,0.0
S00372491,U002450,2025-07-04 19:46:17,web,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00535810,U001263,2025-07-04 19:46:56,mobile,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00564688,U000832,2025-07-04 19:46:59,mobile,organic,C035,0,1,O00014655,6228.27,845.91,5382.36,2.7
S00496164,,2025-07-04 19:47:22,web,referral,C026,0,0,,0.0,0.0,0.0,0.0
S00224119,U000856,2025-07-04 19:47:32,web,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00195986,U001267,2025-07-04 19:50:20,mobile,search,C008,0,0,,0.0,0.0,0.0,0.0
S00438267,U001730,2025-07-04 19:50:36,mobile,email,C019,0,0,,0.0,0.0,0.0,0.0
S00224043,U001346,2025-07-04 19:50:51,web,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00323152,,2025-07-04 19:50:56,web,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00248714,U002002,2025-07-04 19:51:24,web,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00323232,U001073,2025-07-04 19:51:40,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00056473,U001047,2025-07-04 19:51:44,mobile,search,C003,0,0,,0.0,0.0,0.0,0.0
S00446867,,2025-07-04 19:52:49,mobile,email,C020,0,0,,0.0,0.0,0.0,0.0
S00000087,U000664,2025-07-04 19:53:53,mobile,search,C001,0,0,,0.0,0.0,0.0,0.0
S00140130,,2025-07-04 19:54:00,mobile,search,C006,0,0,,0.0,0.0,0.0,0.0
S00298436,U001088,2025-07-04 19:54:07,mobile,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00112303,U001154,2025-07-04 19:54:10,mobile,search,C005,0,0,,0.0,0.0,0.0,0.0
S00224015,U000574,2025-07-04 19:54:24,mobile,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00524521,U001838,2025-07-04 19:54:30,mobile,referral,C031,0,0,,0.0,0.0,0.0,0.0
S00056435,,2025-07-04 19:54:51,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00550104,,2025-07-04 19:55:33,mobile,organic,C034,0,0,,0.0,0.0,0.0,0.0
S00248610,U000238,2025-07-04 19:55:39,mobile,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00519121,U002523,2025-07-04 19:55:41,mobile,referral,C030,0,0,,0.0,0.0,0.0,0.0
S00513038,U002116,2025-07-04 19:56:09,web,referral,C029,0,0,,0.0,0.0,0.0,0.0
S00112305,U000087,2025-07-04 19:58:27,web,search,C005,0,0,,0.0,0.0,0.0,0.0
S00372540,U001348,2025-07-04 19:59:00,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00028038,U002062,2025-07-04 19:59:03,mobile,search,C002,0,0,,0.0,0.0,0.0,0.0
S00438283,U001886,2025-07-04 19:59:14,mobile,email,C019,0,0,,0.0,0.0,0.0,0.0
S00168032,U002596,2025-07-04 19:59:20,web,search,C007,0,0,,0.0,0.0,0.0,0.0
S00550176,U001402,2025-07-04 19:59:40,web,organic,C034,0,0,,0.0,0.0,0.0,0.0
S00027913,U000596,2025-07-04 19:59:50,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00084419,U002155,2025-07-04 20:00:28,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00473149,U001148,2025-07-04 20:00:34,web,email,C023,0,0,,0.0,0.0,0.0,0.0
S00323219,,2025-07-04 20:01:09,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00429721,U000029,2025-07-04 20:01:22,web,email,C018,0,0,,0.0,0.0,0.0,0.0
S00580218,U000295,2025-07-04 20:01:38,mobile,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00298489,U002252,2025-07-04 20:03:17,web,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00273783,U002078,2025-07-04 20:03:50,mobile,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00084450,U001895,2025-07-04 20:04:06,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00429668,U000639,2025-07-04 20:04:10,mobile,email,C018,0,1,O00010282,5464.42,722.95,4741.47,8.966666666666667
S00519147,U002023,2025-07-04 20:04:31,web,referral,C030,0,0,,0.0,0.0,0.0,0.0
S00641928,U000919,2025-07-04 20:04:36,mobile,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00140132,U001649,2025-07-04 20:05:03,web,search,C006,0,0,,0.0,0.0,0.0,0.0
S00438279,U001453,2025-07-04 20:05:03,mobile,email,C019,0,0,,0.0,0.0,0.0,0.0
S00564710,,2025-07-04 20:05:11,web,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00348191,U000507,2025-07-04 20:05:59,web,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00195889,U001731,2025-07-04 20:06:26,mobile,search,C008,0,0,,0.0,0.0,0.0,0.0
S00000111,U002243,2025-07-04 20:06:41,mobile,search,C001,0,0,,0.0,0.0,0.0,0.0
S00323161,U000862,2025-07-04 20:07:05,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00580287,U000745,2025-07-04 20:07:11,mobile,organic,C036,0,0,,0.0,0.0,0.0,0.0
S00195874,U002415,2025-07-04 20:07:18,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00446877,U001584,2025-07-04 20:08:23,mobile,email,C020,0,0,,0.0,0.0,0.0,0.0
S00507542,U000201,2025-07-04 20:09:29,mobile,referral,C028,0,0,,0.0,0.0,0.0,0.0
S00167948,U002166,2025-07-04 20:09:42,mobile,search,C007,0,0,,0.0,0.0,0.0,0.0
S00626930,,2025-07-04 20:10:00,mobile,organic,C039,0,0,,0.0,0.0,0.0,0.0
S00056443,,2025-07-04 20:10:30,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00168050,U000089,2025-07-04 20:10:31,web,search,C007,0,0,,0.0,0.0,0.0,0.0
S00195888,U000537,2025-07-04 20:11:27,mobile,search,C008,0,0,,0.0,0.0,0.0,0.0
S00438317,U001318,2025-07-04 20:11:36,web,email,C019,0,0,,0.0,0.0,0.0,0.0
S00641965,U000779,2025-07-04 20:12:29,web,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00168028,U002594,2025-07-04 20:12:47,web,search,C007,0,0,,0.0,0.0,0.0,0.0
S00473147,U001635,2025-07-04 20:12:59,mobile,email,C023,0,0,,0.0,0.0,0.0,0.0
S00535758,U000657,2025-07-04 20:13:12,web,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00000017,,2025-07-04 20:13:29,mobile,search,C001,0,0,,0.0,0.0,0.0,0.0
S00564624,,2025-07-04 20:13:39,mobile,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00524551,U001204,2025-07-04 20:13:43,web,referral,C031,0,0,,0.0,0.0,0.0,0.0
S00000128,U002283,2025-07-04 20:14:04,web,search,C001,0,0,,0.0,0.0,0.0,0.0
S00273892,U001239,2025-07-04 20:15:12,web,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00027953,U002572,2025-07-04 20:16:50,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00348159,U001559,2025-07-04 20:17:01,web,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00140150,U002133,2025-07-04 20:17:03,mobile,search,C006,0,0,,0.0,0.0,0.0,0.0
S00084378,U001549,2025-07-04 20:19:50,web,search,C004,0,1,O00002515,6956.28,1106.75,5849.53,14.716666666666669
S00195944,U001903,2025-07-04 20:20:23,mobile,search,C008,0,1,O00005856,7587.16,846.2,6740.96,14.533333333333331
S00529867,,2025-07-04 20:20:23,web,referral,C032,0,0,,0.0,0.0,0.0,0.0
S00195856,U002142,2025-07-04 20:20:27,web,search,C008,0,0,,0.0,0.0,0.0,0.0
S00519135,U001257,2025-07-04 20:20:34,web,referral,C030,0,0,,0.0,0.0,0.0,0.0
S00298487,U002480,2025-07-04 20:20:42,mobile,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00323169,U001336,2025-07-04 20:20:53,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00564728,U001767,2025-07-04 20:20:53,web,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00195924,U000364,2025-07-04 20:21:26,mobile,search,C008,0,0,,0.0,0.0,0.0,0.0
S00372472,U001796,2025-07-04 20:21:32,mobile,paid_social,C015,0,0,,0.0,0.0,0.0,0.0
S00000098,U001207,2025-07-04 20:21:33,mobile,search,C001,0,0,,0.0,0.0,0.0,0.0
S00596158,U000559,2025-07-04 20:22:16,web,organic,C037,0,0,,0.0,0.0,0.0,0.0
S00140050,U002090,2025-07-04 20:22:47,mobile,search,C006,0,0,,0.0,0.0,0.0,0.0
S00348186,U000223,2025-07-04 20:23:23,mobile,paid_social,C014,0,0,,0.0,0.0,0.0,0.0
S00641980,U000206,2025-07-04 20:23:50,mobile,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00000086,U000764,2025-07-04 20:24:13,mobile,search,C001,0,0,,0.0,0.0,0.0,0.0
S00298486,,2025-07-04 20:25:23,mobile,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00420699,,2025-07-04 20:26:36,web,email,C017,0,0,,0.0,0.0,0.0,0.0
S00028022,U002438,2025-07-04 20:27:14,web,search,C002,0,0,,0.0,0.0,0.0,0.0
S00596154,,2025-07-04 20:27:36,mobile,organic,C037,0,0,,0.0,0.0,0.0,0.0
S00323223,U001335,2025-07-04 20:27:54,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00323137,U002065,2025-07-04 20:28:16,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00641987,U001048,2025-07-04 20:28:24,mobile,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00195871,,2025-07-04 20:28:29,web,search,C008,0,1,O00005854,1716.73,179.2,1580.39,11.55
S00167960,U000405,2025-07-04 20:28:54,mobile,search,C007,0,0,,0.0,0.0,0.0,0.0
S00642019,U000303,2025-07-04 20:29:00,web,organic,C040,0,0,,0.0,0.0,0.0,0.0
S00519139,U000138,2025-07-04 20:29:09,web,referral,C030,0,0,,0.0,0.0,0.0,0.0
S00420702,U001302,2025-07-04 20:29:10,mobile,email,C017,0,0,,0.0,0.0,0.0,0.0
S00248719,U001143,2025-07-04 20:29:26,mobile,paid_social,C010,0,0,,0.0,0.0,0.0,0.0
S00473153,U001428,2025-07-04 20:30:13,web,email,C023,0,0,,0.0,0.0,0.0,0.0
S00298480,U001914,2025-07-04 20:30:22,mobile,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00564620,,2025-07-04 20:30:37,web,organic,C035,0,0,,0.0,0.0,0.0,0.0
S00273902,,2025-07-04 20:30:46,web,paid_social,C011,0,0,,0.0,0.0,0.0,0.0
S00195970,,2025-07-04 20:31:02,mobile,search,C008,0,0,,0.0,0.0,0.0,0.0
S00224087,,2025-07-04 20:31:16,mobile,paid_social,C009,0,0,,0.0,0.0,0.0,0.0
S00000052,U000532,2025-07-04 20:32:05,web,search,C001,0,0,,0.0,0.0,0.0,0.0
S00056392,U001587,2025-07-04 20:34:02,web,search,C003,0,0,,0.0,0.0,0.0,0.0
S00298524,U001665,2025-07-04 20:34:05,mobile,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00084484,U000070,2025-07-04 20:34:20,web,search,C004,0,0,,0.0,0.0,0.0,0.0
S00084375,U000409,2025-07-04 20:34:37,mobile,search,C004,0,0,,0.0,0.0,0.0,0.0
S00535769,U000719,2025-07-04 20:34:44,web,organic,C033,0,0,,0.0,0.0,0.0,0.0
S00323179,U001923,2025-07-04 20:34:48,mobile,paid_social,C013,0,0,,0.0,0.0,0.0,0.0
S00112376,,2025-07-04 20:34:55,web,search,C005,0,0,,0.0,0.0,0.0,0.0
S00056378,U002263,2025-07-04 20:35:02,mobile,search,C003,0,0,,0.0,0.0,0.0,0.0
S00298523,U002437,2025-07-04 20:35:39,web,paid_social,C012,0,0,,0.0,0.0,0.0,0.0
S00396341,U000273,2025-07-04 20:35:45,web,paid_social,C016,0,1,O00009492,6287.52,675.25,5612.27,13.916666666666666
