order_id,product_id,quantity,unit_price
O00009609,P0226,2,711.12
O00009609,P0020,3,988.3
O00009609,P0028,3,1080.79
O00009610,P0205,1,543.24
O00009611,P0077,2,853.59
O00009611,P0168,1,3634.26
O00009611,P0175,2,684.2
O00009611,P0013,1,3637.07
O00009612,P0236,2,660.7
O00009612,P0003,1,860.44
O00009613,P0145,2,532.73
O00009613,P0039,2,1215.71
O00009613,P0037,1,599.42
O00009613,P0032,1,1477.73
O00009614,P0008,3,1288.23
O00009614,P0053,1,692.6
O00009615,P0029,1,1158.82
O00009615,P0044,3,1118.91
O00009615,P0195,1,2747.3
O00009616,P0229,3,1280.32
O00009617,P0066,3,1236.23
O00009617,P0207,3,472.87
O00009617,P0104,1,1681.8
O00009617,P0084,2,1082.6
O00009618,P0097,1,642.71
O00009619,P0226,3,711.12
O00009619,P0227,1,1338.3
O00009620,P0037,3,599.42
O00009620,P0015,1,1747.07
O00009621,P0209,2,1185.04
O00009621,P0040,2,776.62
O00009621,P0013,2,3637.07
O00009622,P0097,2,642.71
O00009622,P0111,3,1212.74
O00009622,P0142,2,1533.88
O00009623,P0184,1,449.15
O00009623,P0163,1,931.88
O00009623,P0159,1,2533.78
O00009623,P0133,1,1094.54
O00009624,P0155,3,265.2
O00009625,P0193,3,1080.06
O00009625,P0024,3,2158.95
O00009625,P0237,1,993.67
O00009626,P0227,3,1338.3
O00009626,P0113,1,1068.17
O00009627,P0223,1,726.87
O00009628,P0154,1,1492.57
O00009628,P0139,2,1309.6
O00009628,P0194,1,2845.28
O00009628,P0042,3,854.98
O00009629,P0132,1,681.9
O00009630,P0035,3,1041.12
O00009630,P0090,3,1424.98
O00009630,P0015,1,1747.07
O00009631,P0210,2,937.51
O00009632,P0017,2,1086.59
O00009632,P0087,1,1086.27
O00009632,P0193,2,1080.06
O00009633,P0007,3,1092.14
O00009634,P0093,3,557.65
O00009634,P0068,3,601.63
O00009634,P0031,2,874.49
O00009635,P0214,1,1877.78
O00009635,P0072,1,2326.59
O00009635,P0099,3,1004.43
O00009635,P0050,2,2009.15
O00009636,P0023,1,1733.51
O00009636,P0075,2,1362.7
O00009637,P0179,1,1763.52
O00009637,P0132,1,681.9
O00009638,P0043,2,1258.91
O00009638,P0223,3,726.87
O00009639,P0152,1,1434.16
O00009639,P0027,3,858.8
O00009639,P0037,2,599.42
O00009640,P0016,1,938.12
O00009641,P0207,1,472.87
O00009641,P0045,1,915.8
O00009641,P0221,3,1892.8
O00009642,P0006,3,1063.59
O00009642,P0056,2,709.29
O00009642,P0023,3,1733.51
O00009643,P0065,3,2254.19
O00009643,P0152,2,1434.16
O00009643,P0141,3,1494.47
O00009643,P0217,3,2027.77
O00009644,P0137,2,958.46
O00009644,P0165,2,1754.96
O00009645,P0136,3,386.56
O00009645,P0208,3,1273.3
O00009645,P0199,2,847.09
O00009645,P0017,3,1086.59
O00009646,P0061,2,1821.59
O00009647,P0056,3,709.29
O00009647,P0148,3,1529.43
O00009648,P0186,2,1425.47
O00009648,P0026,2,737.86
O00009649,P0099,2,1004.43
O00009649,P0219,1,2355.38
O00009650,P0191,3,666.6
O00009650,P0175,2,684.2
O00009650,P0135,2,1255.92
O00009651,P0187,1,899.49
O00009651,P0077,1,853.59
O00009652,P0076,1,2780.02
O00009652,P0107,1,2079.26
O00009652,P0094,2,472.58
O00009652,P0085,1,658.45
O00009653,P0190,2,1031.25
O00009654,P0232,2,908.49
O00009654,P0212,1,931.8
O00009654,P0162,3,523.93
O00009655,P0127,1,2593.9
O00009655,P0138,3,893.16
O00009656,P0091,2,1155.77
O00009657,P0031,3,874.49
O00009657,P0075,1,1362.7
O00009657,P0008,3,1288.23
O00009658,P0004,3,725.56
O00009658,P0113,2,1068.17
O00009659,P0156,1,3084.38
O00009660,P0041,1,1457.15
O00009660,P0159,3,2533.78
O00009661,P0039,3,1215.71
O00009661,P0178,1,915.24
O00009661,P0086,2,2799.24
O00009662,P0148,2,1529.43
O00009662,P0081,3,792.25
O00009662,P0213,3,1313.21
O00009663,P0161,3,527.7
O00009664,P0122,2,1243.93
O00009664,P0026,2,737.86
O00009664,P0160,1,1092.68
O00009664,P0154,3,1492.57
O00009665,P0055,3,1236.33
O00009665,P0232,2,908.49
O00009665,P0048,2,887.79
O00009665,P0079,2,975.37
O00009666,P0140,1,484.53
O00009666,P0060,3,1152.26
O00009666,P0181,3,477.68
O00009667,P0092,1,1248.13
O00009668,P0159,3,2533.78
O00009668,P0172,1,1006.78
O00009668,P0003,3,860.44
O00009668,P0098,3,932.61
O00009669,P0171,1,797.59
O00009669,P0031,2,874.49
O00009669,P0106,3,847.85
O00009669,P0235,1,2327.87
O00009670,P0046,2,915.37
O00009670,P0141,2,1494.47
O00009670,P0013,1,3637.07
O00009670,P0156,3,3084.38
O00009671,P0165,3,1754.96
O00009671,P0193,1,1080.06
O00009671,P0115,3,1245.49
O00009672,P0137,3,958.46
O00009672,P0044,2,1118.91
O00009672,P0072,2,2326.59
O00009672,P0113,3,1068.17
O00009673,P0186,1,1425.47
O00009673,P0172,3,1006.78
O00009673,P0176,2,1138.43
O00009674,P0183,3,1391.37
O00009675,P0173,3,689.03
O00009675,P0184,3,449.15
O00009675,P0136,1,386.56
O00009675,P0109,2,901.29
O00009676,P0240,1,1230.44
O00009677,P0138,1,893.16
O00009677,P0109,3,901.29
O00009677,P0034,1,519.8
O00009678,P0239,3,1189.36
O00009679,P0087,3,1086.27
O00009679,P0187,1,899.49
O00009680,P0076,3,2780.02
O00009680,P0198,1,729.69
O00009681,P0155,3,265.2
O00009682,P0147,1,1143.52
O00009683,P0117,1,1171.62
O00009684,P0161,1,527.7
O00009685,P0221,3,1892.8
O00009685,P0029,1,1158.82
O00009686,P0219,2,2355.38
O00009686,P0216,1,2684.62
O00009686,P0170,1,767.14
O00009686,P0177,2,989.48
O00009687,P0142,3,1533.88
O00009687,P0068,3,601.63
O00009687,P0159,3,2533.78
O00009688,P0131,1,1167.9
O00009689,P0042,1,854.98
O00009690,P0043,3,1258.91
O00009690,P0024,3,2158.95
O00009691,P0101,2,786.37
O00009691,P0222,3,1851.61
O00009691,P0007,3,1092.14
O00009692,P0170,3,767.14
O00009692,P0059,2,1459.1
O00009692,P0094,2,472.58
O00009693,P0191,1,666.6
O00009693,P0018,3,781.84
O00009694,P0059,3,1459.1
O00009695,P0070,3,1490.66
O00009696,P0047,3,1225.28
O00009696,P0016,1,938.12
O00009696,P0116,1,469.5
O00009696,P0134,2,895.06
O00009697,P0233,2,1313.18
O00009697,P0016,2,938.12
O00009698,P0082,3,1018.65
O00009698,P0074,3,2057.18
O00009699,P0053,1,692.6
O00009699,P0183,3,1391.37
O00009699,P0143,1,2302.88
O00009699,P0180,3,1087.84
O00009700,P0118,1,804.25
O00009700,P0096,3,1173.63
O00009701,P0165,3,1754.96
O00009701,P0124,3,713.35
O00009702,P0073,3,891.87
O00009702,P0077,1,853.59
O00009703,P0208,2,1273.3
O00009703,P0151,1,697.35
O00009704,P0163,2,931.88
O00009704,P0217,2,2027.77
O00009704,P0091,3,1155.77
O00009704,P0165,2,1754.96
O00009705,P0233,2,1313.18
O00009705,P0214,3,1877.78
O00009705,P0237,2,993.67
O00009706,P0212,2,931.8
O00009706,P0184,3,449.15
O00009707,P0141,3,1494.47
O00009707,P0235,2,2327.87
O00009707,P0113,3,1068.17
O00009708,P0053,3,692.6
O00009708,P0119,2,813.93
O00009709,P0142,1,1533.88
O00009709,P0179,3,1763.52
O00009710,P0237,3,993.67
O00009710,P0097,1,642.71
O00009710,P0030,1,755.09
O00009710,P0072,2,2326.59
O00009711,P0162,1,523.93
O00009711,P0072,2,2326.59
O00009711,P0155,1,265.2
O00009711,P0033,2,1835.21
O00009712,P0129,2,1149.55
O00009713,P0093,3,557.65
O00009714,P0168,1,3634.26
O00009714,P0210,1,937.51
O00009715,P0187,1,899.49
O00009715,P0111,3,1212.74
O00009715,P0086,3,2799.24
O00009716,P0226,1,711.12
O00009717,P0185,2,1264.6
O00009717,P0013,2,3637.07
O00009717,P0148,3,1529.43
O00009718,P0126,3,669.05
O00009718,P0214,2,1877.78
O00009718,P0129,3,1149.55
O00009718,P0229,2,1280.32
O00009719,P0215,1,1712.78
O00009719,P0097,2,642.71
O00009719,P0093,3,557.65
O00009720,P0112,1,910.24
O00009720,P0172,3,1006.78
O00009720,P0040,1,776.62
O00009721,P0058,2,743.27
O00009721,P0123,2,693.77
O00009721,P0047,1,1225.28
O00009722,P0040,3,776.62
O00009722,P0026,1,737.86
O00009723,P0094,1,472.58
O00009723,P0202,3,1176.38
O00009723,P0147,3,1143.52
O00009724,P0104,2,1681.8
O00009724,P0049,2,1120.26
O00009724,P0112,2,910.24
O00009724,P0140,1,484.53
O00009725,P0048,1,887.79
O00009725,P0078,1,1000.55
O00009725,P0187,2,899.49
O00009726,P0177,3,989.48
O00009726,P0013,3,3637.07
O00009726,P0188,3,3340.08
O00009726,P0223,3,726.87
O00009727,P0029,1,1158.82
O00009727,P0110,1,595.54
O00009728,P0033,3,1835.21
O00009728,P0234,2,820.67
O00009728,P0098,3,932.61
O00009728,P0047,1,1225.28
O00009729,P0211,2,927.33
O00009729,P0190,1,1031.25
O00009729,P0191,1,666.6
O00009730,P0005,2,941.07
O00009731,P0108,2,681.66
O00009731,P0210,3,937.51
O00009732,P0187,3,899.49
O00009732,P0184,1,449.15
O00009733,P0143,3,2302.88
O00009733,P0118,3,804.25
O00009733,P0216,3,2684.62
O00009734,P0143,2,2302.88
O00009734,P0196,3,1743.51
O00009734,P0214,1,1877.78
O00009735,P0190,3,1031.25
O00009735,P0148,1,1529.43
O00009735,P0097,2,642.71
O00009736,P0131,3,1167.9
O00009737,P0171,1,797.59
O00009737,P0157,2,1865.95
O00009737,P0004,1,725.56
O00009738,P0194,3,2845.28
O00009738,P0213,3,1313.21
O00009738,P0002,1,701.56
O00009739,P0145,1,532.73
O00009740,P0098,1,932.61
O00009740,P0080,3,503.98
O00009740,P0224,3,951.63
O00009741,P0029,2,1158.82
O00009741,P0238,3,1513.5
O00009742,P0084,3,1082.6
O00009742,P0166,1,997.75
O00009742,P0050,1,2009.15
O00009742,P0049,2,1120.26
O00009743,P0176,3,1138.43
O00009743,P0040,3,776.62
O00009743,P0025,3,1464.66
O00009743,P0226,2,711.12
O00009744,P0098,2,932.61
O00009744,P0011,1,1253.61
O00009745,P0111,3,1212.74
O00009745,P0119,2,813.93
O00009745,P0071,1,1267.09
O00009745,P0025,1,1464.66
O00009746,P0112,3,910.24
O00009747,P0184,2,449.15
O00009748,P0122,1,1243.93
O00009748,P0114,1,1686.6
O00009749,P0027,1,858.8
O00009749,P0148,1,1529.43
O00009750,P0050,2,2009.15
O00009750,P0209,3,1185.04
O00009751,P0001,2,1426.56
O00009752,P0044,3,1118.91
O00009752,P0072,1,2326.59
O00009753,P0028,1,1080.79
O00009753,P0088,1,2730.49
O00009754,P0097,1,642.71
O00009754,P0089,3,917.28
O00009755,P0205,2,543.24
O00009756,P0087,3,1086.27
O00009756,P0167,1,854.74
O00009756,P0026,3,737.86
O00009757,P0121,2,1014.92
O00009757,P0062,2,2284.09
O00009757,P0015,3,1747.07
O00009758,P0140,2,484.53
O00009758,P0082,3,1018.65
O00009759,P0101,1,786.37
O00009760,P0142,3,1533.88
O00009760,P0065,3,2254.19
O00009761,P0116,3,469.5
O00009761,P0190,3,1031.25
O00009762,P0070,1,1490.66
O00009762,P0166,2,997.75
O00009763,P0009,2,775.76
O00009764,P0087,1,1086.27
O00009764,P0027,3,858.8
O00009764,P0127,2,2593.9
O00009764,P0112,1,910.24
O00009765,P0100,2,1089.56
O00009765,P0106,1,847.85
O00009765,P0231,2,1409.7
O00009765,P0143,1,2302.88
O00009766,P0073,1,891.87
O00009767,P0220,1,1220.68
O00009767,P0046,2,915.37
O00009767,P0144,1,2032.67
O00009767,P0141,1,1494.47
O00009768,P0229,3,1280.32
O00009769,P0169,2,1130.33
O00009769,P0227,3,1338.3
O00009769,P0113,3,1068.17
O00009769,P0022,1,655.87
O00009770,P0123,2,693.77
O00009771,P0096,2,1173.63
O00009772,P0035,1,1041.12
O00009772,P0127,3,2593.9
O00009772,P0129,3,1149.55
O00009773,P0201,2,619.5
O00009773,P0142,1,1533.88
O00009774,P0019,1,1147.33
O00009774,P0139,3,1309.6
O00009775,P0046,2,915.37
O00009776,P0076,2,2780.02
O00009776,P0046,1,915.37
O00009776,P0190,2,1031.25
O00009777,P0019,3,1147.33
O00009777,P0062,1,2284.09
O00009777,P0030,2,755.09
O00009778,P0063,1,409.88
O00009779,P0089,2,917.28
O00009779,P0122,1,1243.93
O00009779,P0152,3,1434.16
O00009779,P0211,2,927.33
O00009780,P0106,1,847.85
O00009781,P0093,1,557.65
O00009782,P0062,2,2284.09
O00009783,P0068,3,601.63
O00009784,P0175,3,684.2
O00009785,P0098,1,932.61
O00009785,P0007,3,1092.14
O00009785,P0227,3,1338.3
O00009786,P0130,2,2461.48
O00009786,P0019,2,1147.33
O00009787,P0159,1,2533.78
O00009787,P0005,1,941.07
O00009787,P0115,2,1245.49
O00009787,P0231,2,1409.7
O00009788,P0061,3,1821.59
O00009788,P0120,3,709.42
O00009788,P0181,2,477.68
O00009789,P0156,3,3084.38
O00009789,P0014,1,1662.18
O00009789,P0140,1,484.53
O00009789,P0079,1,975.37
O00009790,P0074,1,2057.18
O00009790,P0026,3,737.86
O00009791,P0027,3,858.8
O00009791,P0231,3,1409.7
O00009792,P0125,3,256.71
O00009793,P0192,2,1061.5
O00009794,P0088,3,2730.49
O00009794,P0228,1,3681.03
O00009794,P0220,3,1220.68
O00009795,P0063,2,409.88
O00009795,P0230,1,1178.23
O00009795,P0072,3,2326.59
O00009796,P0117,1,1171.62
O00009796,P0078,2,1000.55
O00009796,P0173,1,689.03
O00009797,P0072,1,2326.59
O00009797,P0238,2,1513.5
O00009797,P0065,3,2254.19
O00009798,P0058,2,743.27
O00009798,P0184,1,449.15
O00009798,P0233,1,1313.18
O00009799,P0237,2,993.67
O00009799,P0041,3,1457.15
O00009799,P0191,1,666.6
O00009800,P0088,1,2730.49
O00009800,P0027,1,858.8
O00009800,P0165,2,1754.96
O00009800,P0050,3,2009.15
O00009801,P0044,1,1118.91
O00009802,P0144,1,2032.67
O00009803,P0174,2,997.15
O00009803,P0076,1,2780.02
O00009804,P0015,2,1747.07
O00009804,P0031,1,874.49
O00009804,P0185,3,1264.6
O00009805,P0101,2,786.37
O00009805,P0190,2,1031.25
O00009806,P0163,2,931.88
O00009806,P0071,2,1267.09
O00009806,P0141,1,1494.47
O00009806,P0156,3,3084.38
O00009807,P0073,1,891.87
O00009808,P0025,1,1464.66
O00009808,P0239,3,1189.36
O00009809,P0040,3,776.62
O00009809,P0235,1,2327.87
O00009810,P0029,3,1158.82
O00009810,P0206,2,573.31
O00009810,P0034,2,519.8
O00009811,P0199,3,847.09
O00009812,P0103,2,1885.07
O00009812,P0105,2,651.42
O00009812,P0079,1,975.37
O00009813,P0090,2,1424.98
O00009814,P0116,3,469.5
O00009814,P0114,3,1686.6
O00009814,P0044,3,1118.91
O00009815,P0047,2,1225.28
O00009815,P0088,2,2730.49
O00009815,P0117,1,1171.62
O00009816,P0087,1,1086.27
O00009816,P0034,2,519.8
O00009816,P0045,2,915.8
O00009817,P0001,1,1426.56
O00009818,P0055,1,1236.33
O00009818,P0050,3,2009.15
O00009819,P0034,1,519.8
O00009819,P0091,3,1155.77
O00009819,P0137,3,958.46
O00009819,P0225,2,1125.58
O00009820,P0128,3,427.14
O00009821,P0054,1,379.26
O00009822,P0015,3,1747.07
O00009822,P0214,2,1877.78
O00009823,P0161,2,527.7
O00009823,P0063,3,409.88
O00009824,P0055,3,1236.33
O00009824,P0101,3,786.37
O00009824,P0059,3,1459.1
O00009825,P0127,3,2593.9
O00009825,P0142,2,1533.88
O00009825,P0051,1,1944.3
O00009826,P0020,3,988.3
O00009827,P0219,2,2355.38
O00009827,P0101,3,786.37
O00009828,P0199,3,847.09
O00009828,P0224,3,951.63
O00009829,P0176,2,1138.43
O00009829,P0133,2,1094.54
O00009829,P0183,2,1391.37
O00009830,P0056,1,709.29
O00009830,P0052,1,2738.46
O00009830,P0158,1,3552.13
O00009831,P0234,3,820.67
O00009831,P0118,3,804.25
O00009831,P0126,2,669.05
O00009831,P0120,1,709.42
O00009832,P0185,2,1264.6
O00009832,P0085,1,658.45
O00009832,P0130,2,2461.48
O00009833,P0217,2,2027.77
O00009833,P0133,2,1094.54
O00009834,P0168,3,3634.26
O00009835,P0156,2,3084.38
O00009835,P0150,1,2181.41
O00009835,P0192,2,1061.5
O00009835,P0055,3,1236.33
O00009836,P0142,2,1533.88
O00009837,P0060,1,1152.26
O00009838,P0192,3,1061.5
O00009839,P0127,2,2593.9
O00009839,P0166,3,997.75
O00009840,P0016,3,938.12
O00009840,P0156,1,3084.38
O00009840,P0142,1,1533.88
O00009841,P0185,3,1264.6
O00009841,P0029,1,1158.82
O00009841,P0133,3,1094.54
O00009841,P0004,3,725.56
O00009842,P0182,3,868.03
O00009843,P0026,3,737.86
O00009844,P0001,2,1426.56
O00009845,P0218,3,1845.75
O00009846,P0185,1,1264.6
O00009847,P0109,2,901.29
O00009847,P0119,1,813.93
O00009848,P0144,2,2032.67
O00009848,P0150,1,2181.41
O00009849,P0169,3,1130.33
O00009850,P0169,3,1130.33
O00009851,P0197,3,1828.89
O00009852,P0180,1,1087.84
O00009852,P0056,3,709.29
O00009852,P0041,2,1457.15
O00009852,P0052,3,2738.46
O00009853,P0116,2,469.5
O00009854,P0164,2,733.11
O00009854,P0008,1,1288.23
O00009855,P0232,1,908.49
O00009855,P0185,1,1264.6
O00009855,P0142,2,1533.88
O00009855,P0213,2,1313.21
O00009856,P0044,1,1118.91
O00009856,P0004,3,725.56
O00009856,P0135,3,1255.92
O00009857,P0217,3,2027.77
O00009858,P0015,3,1747.07
O00009859,P0090,2,1424.98
O00009859,P0140,2,484.53
O00009860,P0100,2,1089.56
O00009860,P0210,2,937.51
O00009860,P0124,3,713.35
O00009861,P0118,1,804.25
O00009862,P0076,2,2780.02
O00009863,P0105,1,651.42
O00009863,P0184,1,449.15
O00009863,P0021,3,1024.21
O00009863,P0214,1,1877.78
O00009864,P0034,2,519.8
O00009864,P0083,3,700.8
O00009864,P0190,2,1031.25
O00009865,P0191,3,666.6
O00009866,P0182,2,868.03
O00009866,P0040,3,776.62
O00009867,P0009,3,775.76
O00009867,P0041,2,1457.15
O00009867,P0060,1,1152.26
O00009867,P0089,2,917.28
O00009868,P0130,1,2461.48
O00009868,P0119,2,813.93
O00009869,P0110,1,595.54
O00009869,P0142,1,1533.88
O00009869,P0133,3,1094.54
O00009869,P0055,1,1236.33
O00009870,P0164,2,733.11
O00009871,P0198,2,729.69
O00009871,P0183,2,1391.37
O00009871,P0137,1,958.46
O00009871,P0069,3,3120.64
O00009872,P0176,1,1138.43
O00009872,P0053,1,692.6
O00009872,P0188,3,3340.08
O00009872,P0019,3,1147.33
O00009873,P0004,3,725.56
O00009873,P0068,1,601.63
O00009873,P0197,2,1828.89
O00009873,P0057,2,1513.67
O00009874,P0180,2,1087.84
O00009874,P0124,3,713.35
O00009875,P0054,1,379.26
O00009875,P0110,3,595.54
O00009876,P0172,1,1006.78
O00009877,P0192,2,1061.5
O00009878,P0145,2,532.73
O00009878,P0192,2,1061.5
O00009879,P0068,3,601.63
O00009880,P0055,3,1236.33
O00009880,P0113,3,1068.17
O00009880,P0098,1,932.61
O00009881,P0014,1,1662.18
O00009881,P0184,1,449.15
O00009882,P0134,1,895.06
O00009882,P0098,1,932.61
O00009883,P0068,3,601.63
O00009883,P0042,1,854.98
O00009884,P0004,2,725.56
O00009884,P0154,2,1492.57
O00009884,P0043,2,1258.91
O00009884,P0179,2,1763.52
O00009885,P0138,3,958.97
O00009885,P0148,3,1642.13
O00009885,P0061,1,1955.81
O00009885,P0201,1,665.14
O00009886,P0099,3,1078.45
O00009887,P0020,3,1061.13
O00009888,P0100,2,1169.84
O00009888,P0185,1,1357.78
O00009888,P0002,3,753.25
O00009889,P0204,2,2565.0
O00009889,P0132,3,732.15
O00009889,P0051,1,2087.56
O00009889,P0039,2,1305.29
O00009890,P0238,3,1625.02
O00009891,P0068,1,645.96
O00009891,P0118,2,863.51
O00009892,P0125,1,275.62
O00009892,P0142,1,1646.9
O00009892,P0071,1,1360.46
O00009893,P0173,1,739.8
O00009893,P0025,3,1572.59
O00009893,P0009,3,832.92
O00009894,P0067,3,732.33
O00009894,P0008,1,1383.15
O00009894,P0211,3,995.66
O00009894,P0046,1,982.82
O00009895,P0022,3,704.2
O00009895,P0041,3,1564.52
O00009895,P0017,1,1166.66
O00009895,P0147,3,1227.77
O00009896,P0217,3,2177.18
O00009896,P0108,3,731.89
O00009896,P0023,3,1861.25
O00009896,P0167,1,917.72
O00009897,P0180,2,1167.99
O00009897,P0222,1,1988.04
O00009898,P0051,2,2087.56
O00009898,P0140,1,520.23
O00009898,P0194,2,3054.93
O00009898,P0053,2,743.63
O00009899,P0017,2,1166.66
O00009899,P0175,2,734.61
O00009900,P0191,2,715.71
O00009901,P0046,2,982.82
O00009901,P0065,3,2420.29
O00009902,P0194,3,3054.93
O00009902,P0191,3,715.71
O00009902,P0018,1,839.45
O00009902,P0161,1,566.58
O00009903,P0073,1,957.59
O00009903,P0082,2,1093.71
O00009903,P0113,3,1146.88
O00009904,P0031,1,938.93
O00009905,P0016,3,1007.25
O00009905,P0126,2,718.35
O00009905,P0047,1,1315.57
O00009905,P0108,3,731.89
O00009906,P0057,2,1625.21
O00009907,P0165,2,1884.28
O00009908,P0114,1,1810.88
O00009908,P0059,3,1566.61
O00009908,P0017,1,1166.66
O00009909,P0037,1,643.59
O00009909,P0217,2,2177.18
O00009909,P0169,2,1213.62
O00009910,P0020,1,1061.13
O00009910,P0164,2,787.12
O00009910,P0140,2,520.23
O00009911,P0158,3,3813.86
O00009911,P0134,2,961.01
O00009911,P0068,1,645.96
O00009911,P0206,2,615.55
O00009912,P0225,1,1208.52
O00009912,P0063,3,440.08
O00009912,P0008,2,1383.15
O00009912,P0024,2,2318.03
O00009913,P0193,1,1159.64
O00009914,P0210,1,1006.59
O00009914,P0116,3,504.09
O00009915,P0136,2,415.05
O00009916,P0108,1,731.89
O00009917,P0039,3,1305.29
O00009917,P0078,3,1074.27
O00009918,P0224,1,1021.75
O00009918,P0061,1,1955.81
O00009919,P0049,2,1202.8
O00009919,P0189,3,895.82
O00009920,P0040,1,833.84
O00009920,P0205,2,583.27
O00009921,P0097,1,690.07
O00009921,P0198,1,783.46
O00009921,P0077,2,916.49
O00009922,P0033,1,1970.44
O00009922,P0193,2,1159.64
O00009922,P0176,3,1222.32
O00009922,P0184,3,482.25
O00009923,P0140,1,520.23
O00009923,P0109,1,967.7
O00009923,P0214,1,2016.14
O00009924,P0058,1,798.04
O00009924,P0183,2,1493.89
O00009925,P0180,3,1167.99
O00009925,P0198,3,783.46
O00009926,P0046,1,982.82
O00009926,P0188,1,3586.19
O00009926,P0097,1,690.07
O00009927,P0123,1,744.89
O00009927,P0086,1,3005.5
O00009927,P0188,2,3586.19
O00009927,P0165,3,1884.28
O00009928,P0145,1,571.99
O00009928,P0238,1,1625.02
O00009928,P0212,3,1000.46
O00009928,P0186,3,1530.51
O00009929,P0145,1,571.99
O00009929,P0123,1,744.89
O00009930,P0041,2,1564.52
O00009930,P0057,1,1625.21
O00009930,P0148,2,1642.13
O00009931,P0003,3,923.84
O00009931,P0159,3,2720.48
O00009931,P0135,3,1348.46
O00009931,P0219,1,2528.94
O00009932,P0013,3,3905.07
O00009933,P0140,1,520.23
O00009934,P0057,2,1625.21
O00009934,P0005,3,1010.41
O00009934,P0231,3,1513.58
O00009935,P0202,1,1263.07
O00009935,P0005,1,1010.41
O00009935,P0227,1,1436.91
O00009936,P0224,2,1021.75
O00009937,P0201,3,665.14
O00009937,P0169,3,1213.62
O00009937,P0135,2,1348.46
O00009938,P0108,3,731.89
O00009938,P0058,1,798.04
O00009938,P0130,3,2642.85
O00009939,P0007,3,1172.61
O00009939,P0227,2,1436.91
O00009940,P0070,3,1600.5
O00009940,P0086,1,3005.5
O00009940,P0104,1,1805.73
O00009940,P0178,2,982.68
O00009941,P0012,3,554.95
O00009941,P0238,3,1625.02
O00009941,P0230,1,1265.04
O00009941,P0219,2,2528.94
O00009942,P0194,2,3054.93
O00009942,P0131,1,1253.96
O00009942,P0123,2,744.89
O00009943,P0148,3,1642.13
O00009943,P0188,2,3586.19
O00009944,P0173,3,739.8
O00009944,P0006,3,1141.96
O00009944,P0056,3,761.55
O00009945,P0028,1,1160.42
O00009945,P0224,3,1021.75
O00009945,P0106,1,910.32
O00009946,P0198,2,783.46
O00009946,P0234,3,881.14
O00009946,P0167,3,917.72
O00009947,P0235,1,2499.4
O00009947,P0058,1,798.04
O00009948,P0192,2,1139.72
O00009949,P0064,1,2706.09
O00009950,P0216,1,2882.44
O00009950,P0114,1,1810.88
O00009950,P0211,2,995.66
O00009951,P0090,1,1529.98
O00009951,P0197,2,1963.65
O00009951,P0226,3,763.52
O00009952,P0082,2,1093.71
O00009952,P0062,1,2452.39
O00009952,P0043,3,1351.67
O00009952,P0146,2,1059.8
O00009953,P0173,1,739.8
O00009953,P0116,2,504.09
O00009954,P0116,1,504.09
O00009954,P0059,2,1566.61
O00009954,P0042,1,917.98
O00009955,P0147,1,1227.77
O00009955,P0025,1,1572.59
O00009955,P0177,3,1062.39
O00009955,P0032,2,1586.62
O00009956,P0142,1,1646.9
O00009956,P0100,2,1169.84
O00009956,P0050,2,2157.2
O00009956,P0157,2,2003.44
O00009957,P0062,3,2452.39
O00009957,P0165,2,1884.28
O00009957,P0052,2,2940.24
O00009958,P0012,2,554.95
O00009959,P0023,2,1861.25
O00009959,P0012,2,554.95
O00009959,P0118,3,863.51
O00009960,P0110,2,639.42
O00009961,P0053,2,743.63
O00009962,P0238,2,1625.02
O00009962,P0151,1,748.73
O00009962,P0211,1,995.66
O00009962,P0210,3,1006.59
O00009963,P0128,1,458.61
O00009963,P0106,1,910.32
O00009964,P0088,3,2931.68
O00009964,P0107,1,2232.47
O00009965,P0190,1,1107.24
O00009966,P0168,3,3902.05
O00009966,P0023,1,1861.25
O00009966,P0218,2,1981.75
O00009966,P0073,1,957.59
O00009967,P0133,2,1175.19
O00009967,P0238,1,1625.02
O00009967,P0040,2,833.84
O00009967,P0060,1,1237.17
O00009968,P0146,1,1059.8
O00009968,P0182,3,931.99
O00009968,P0025,1,1572.59
O00009969,P0081,3,850.63
O00009969,P0016,3,1007.25
O00009969,P0017,3,1166.66
O00009969,P0027,3,922.08
O00009970,P0220,2,1310.63
O00009970,P0089,3,984.87
O00009971,P0192,2,1139.72
O00009971,P0025,1,1572.59
O00009971,P0059,2,1566.61
O00009971,P0185,2,1357.78
O00009972,P0154,1,1602.55
O00009972,P0102,3,2288.95
O00009973,P0121,3,1089.71
O00009973,P0159,1,2720.48
O00009973,P0214,2,2016.14
O00009974,P0198,2,783.46
O00009975,P0201,3,665.14
O00009975,P0112,2,977.31
O00009975,P0121,3,1089.71
O00009975,P0224,1,1021.75
O00009976,P0054,1,407.2
O00009976,P0235,3,2499.4
O00009976,P0129,3,1234.25
O00009976,P0113,1,1146.88
O00009977,P0064,2,2706.09
O00009977,P0228,3,3952.27
O00009978,P0016,1,1007.25
O00009978,P0234,1,881.14
O00009978,P0127,1,2785.03
O00009978,P0132,3,732.15
O00009979,P0134,2,961.01
O00009979,P0187,2,965.77
O00009980,P0086,2,3005.5
O00009980,P0095,2,4498.75
O00009980,P0068,2,645.96
O00009981,P0122,3,1335.59
O00009981,P0102,3,2288.95
O00009982,P0177,1,1062.39
O00009983,P0234,1,881.14
