date,campaign_id,channel,spend,impressions,clicks,attributed_sessions,attributed_orders,attributed_revenue,CPC,CTR,CVR,ROAS,CAC_proxy
2025-10-31,C029,referral,3180.82,14612,222,25,1,8305.2,14.33,0.0152,0.04,2.61,3180.82
2025-10-31,C030,referral,1843.08,15239,367,30,0,0.0,5.02,0.0241,0.0,0.0,0.0
2025-10-31,C031,referral,3234.38,20148,337,29,1,17224.920000000002,9.6,0.0167,0.0345,5.33,3234.38
2025-10-31,C032,referral,3111.42,14304,362,36,0,0.0,8.6,0.0253,0.0,0.0,0.0
2025-10-31,C033,organic,374.13,106826,696,64,1,4060.01,0.54,0.0065,0.0156,10.85,374.13
2025-10-31,C034,organic,616.46,120064,1506,111,2,12974.96,0.41,0.0125,0.018,21.05,308.23
2025-10-31,C035,organic,486.87,89226,882,60,1,8719.39,0.55,0.0099,0.0167,17.91,486.87
2025-10-31,C036,organic,494.13,94214,653,51,1,6609.34,0.76,0.0069,0.0196,13.38,494.13
2025-10-31,C037,organic,672.57,94602,1681,119,2,11197.77,0.4,0.0178,0.0168,16.65,336.28
2025-10-31,C038,organic,627.74,53748,395,28,0,0.0,1.59,0.0073,0.0,0.0,0.0
2025-10-31,C039,organic,599.18,79303,678,52,2,5783.4400000000005,0.88,0.0085,0.0385,9.65,299.59
2025-10-31,C040,organic,459.94,139171,486,54,0,0.0,0.95,0.0035,0.0,0.0,0.0
2025-11-01,C001,search,32464.47,142278,6132,140,7,32997.21,5.29,0.0431,0.05,1.02,4637.78
2025-11-01,C002,search,24696.57,118581,2721,140,6,43069.21,9.08,0.0229,0.0429,1.74,4116.1
2025-11-01,C003,search,29835.2,136362,4273,140,5,21542.16,6.98,0.0313,0.0357,0.72,5967.04
2025-11-01,C004,search,18814.06,91394,2822,140,9,49348.369999999995,6.67,0.0309,0.0643,2.62,2090.45
2025-11-01,C005,search,30698.93,127572,3078,140,4,14723.7,9.97,0.0241,0.0286,0.48,7674.73
2025-11-01,C006,search,23051.84,89126,2802,140,2,20886.14,8.23,0.0314,0.0143,0.91,11525.92
2025-11-01,C007,search,29538.75,124622,4555,140,3,18462.14,6.48,0.0366,0.0214,0.63,9846.25
2025-11-01,C008,search,21177.85,86870,4063,140,3,16374.050000000001,5.21,0.0468,0.0214,0.77,7059.28
2025-11-01,C009,paid_social,32139.21,193381,3329,140,0,0.0,9.65,0.0172,0.0,0.0,0.0
2025-11-01,C010,paid_social,15731.48,94245,1990,140,2,18801.91,7.91,0.0211,0.0143,1.2,7865.74
2025-11-01,C011,paid_social,25272.45,137065,3188,140,3,13094.939999999999,7.93,0.0233,0.0214,0.52,8424.15
2025-11-01,C012,paid_social,23294.71,132114,2428,140,1,946.5,9.59,0.0184,0.0071,0.04,23294.71
2025-11-01,C013,paid_social,15277.6,88764,1575,140,0,0.0,9.7,0.0177,0.0,0.0,0.0
2025-11-01,C014,paid_social,19638.06,98561,1185,102,2,14666.25,16.57,0.012,0.0196,0.75,9819.03
2025-11-01,C015,paid_social,17382.31,94387,1682,140,4,23865.440000000002,10.33,0.0178,0.0286,1.37,4345.58
2025-11-01,C016,paid_social,24045.69,111359,1876,140,1,1454.11,12.82,0.0168,0.0071,0.06,24045.69
2025-11-01,C017,email,3194.66,59841,392,53,3,20985.1,8.15,0.0066,0.0566,6.57,1064.89
2025-11-01,C018,email,2846.83,70315,637,50,4,21595.32,4.47,0.0091,0.08,7.59,711.71
2025-11-01,C019,email,3391.59,58328,682,66,1,2424.43,4.97,0.0117,0.0152,0.71,3391.59
2025-11-01,C020,email,2837.97,67448,524,74,3,14608.800000000003,5.42,0.0078,0.0405,5.15,945.99
2025-11-01,C021,email,2429.95,72228,696,73,3,15382.4,3.49,0.0096,0.0411,6.33,809.98
2025-11-01,C022,email,3275.91,35627,231,20,2,21114.100000000002,14.18,0.0065,0.1,6.45,1637.96
2025-11-01,C023,email,2955.47,31138,203,19,0,0.0,14.56,0.0065,0.0,0.0,0.0
2025-11-01,C024,email,3906.11,29513,245,33,2,4806.57,15.94,0.0083,0.0606,1.23,1953.06
2025-11-01,C025,referral,6983.27,17782,442,63,1,2176.23,15.8,0.0249,0.0159,0.31,6983.27
2025-11-01,C026,referral,3290.55,23030,691,81,2,14927.56,4.76,0.03,0.0247,4.54,1645.28
2025-11-01,C027,referral,7319.52,9375,98,12,1,3406.47,74.69,0.0105,0.0833,0.47,7319.52
2025-11-01,C028,referral,4236.8,7668,164,13,0,0.0,25.83,0.0214,0.0,0.0,0.0
2025-11-01,C029,referral,3522.81,23422,709,85,2,15156.720000000001,4.97,0.0303,0.0235,4.3,1761.4
2025-11-01,C030,referral,8494.91,11625,106,11,0,0.0,80.14,0.0091,0.0,0.0,0.0
2025-11-01,C031,referral,3712.48,11145,329,40,0,0.0,11.28,0.0295,0.0,0.0,0.0
2025-11-01,C032,referral,7267.8,24601,380,51,1,5652.04,19.13,0.0154,0.0196,0.78,7267.8
2025-11-01,C033,organic,816.72,76670,483,49,1,10087.15,1.69,0.0063,0.0204,12.35,816.72
2025-11-01,C034,organic,1084.51,82290,663,63,0,0.0,1.64,0.0081,0.0,0.0,0.0
2025-11-01,C035,organic,886.66,41050,392,56,2,6814.799999999999,2.26,0.0095,0.0357,7.69,443.33
2025-11-01,C036,organic,875.34,128343,1147,140,3,14230.68,0.76,0.0089,0.0214,16.26,291.78
2025-11-01,C037,organic,1090.02,40575,388,35,3,12276.800000000001,2.81,0.0096,0.0857,11.26,363.34
2025-11-01,C038,organic,631.08,79334,928,71,1,1384.42,0.68,0.0117,0.0141,2.19,631.08
2025-11-01,C039,organic,825.39,78101,913,135,2,8993.24,0.9,0.0117,0.0148,10.9,412.7
2025-11-01,C040,organic,676.45,48864,290,42,0,0.0,2.33,0.0059,0.0,0.0,0.0
2025-11-02,C001,search,32889.91,147056,4057,140,3,17343.21,8.11,0.0276,0.0214,0.53,10963.3
2025-11-02,C002,search,26070.04,98946,2508,140,4,35164.04,10.39,0.0253,0.0286,1.35,6517.51
2025-11-02,C003,search,35026.12,151172,4927,140,4,35908.38,7.11,0.0326,0.0286,1.03,8756.53
2025-11-02,C004,search,22397.88,95249,2773,140,9,66315.1,8.08,0.0291,0.0643,2.96,2488.65
2025-11-02,C005,search,32751.76,156038,3179,140,8,42325.84,10.3,0.0204,0.0571,1.29,4093.97
2025-11-02,C006,search,32897.59,134453,5628,140,2,25778.07,5.85,0.0419,0.0143,0.78,16448.79
2025-11-02,C007,search,26914.06,102150,2133,140,5,23209.44,12.62,0.0209,0.0357,0.86,5382.81
2025-11-02,C008,search,21310.94,88409,2198,140,3,17207.36,9.7,0.0249,0.0214,0.81,7103.65
2025-11-02,C009,paid_social,25763.09,146620,2823,140,0,0.0,9.13,0.0193,0.0,0.0,0.0
2025-11-02,C010,paid_social,35869.27,165889,2139,140,3,9600.789999999999,16.77,0.0129,0.0214,0.27,11956.42
2025-11-02,C011,paid_social,21625.85,121544,1441,140,2,7879.02,15.01,0.0119,0.0143,0.36,10812.92
2025-11-02,C012,paid_social,25522.52,136584,1457,140,3,21266.61,17.52,0.0107,0.0214,0.83,8507.51
2025-11-02,C013,paid_social,30047.37,143329,3325,140,3,30879.66,9.04,0.0232,0.0214,1.03,10015.79
2025-11-02,C014,paid_social,21746.81,99962,2380,140,3,7892.1,9.14,0.0238,0.0214,0.36,7248.94
2025-11-02,C015,paid_social,27217.55,163933,2953,140,2,6906.07,9.22,0.018,0.0143,0.25,13608.78
2025-11-02,C016,paid_social,32725.96,149793,2023,140,3,15589.09,16.18,0.0135,0.0214,0.48,10908.65
2025-11-02,C017,email,2484.24,19000,187,23,0,0.0,13.28,0.0098,0.0,0.0,0.0
2025-11-02,C018,email,2538.9,19952,224,33,1,9617.13,11.33,0.0112,0.0303,3.79,2538.9
2025-11-02,C019,email,3491.73,31728,380,33,0,0.0,9.19,0.012,0.0,0.0,0.0
2025-11-02,C020,email,3856.33,26870,295,34,2,17054.63,13.07,0.011,0.0588,4.42,1928.16
2025-11-02,C021,email,3232.13,72495,992,140,11,64391.66,3.26,0.0137,0.0786,19.92,293.83
2025-11-02,C022,email,4002.18,22632,307,29,2,12306.39,13.04,0.0136,0.069,3.07,2001.09
2025-11-02,C023,email,3300.74,31022,258,40,3,17206.5,12.79,0.0083,0.075,5.21,1100.25
2025-11-02,C024,email,2507.98,29466,478,69,8,41525.63,5.25,0.0162,0.1159,16.56,313.5
2025-11-02,C025,referral,3284.12,19138,494,51,3,10347.039999999999,6.65,0.0258,0.0588,3.15,1094.71
2025-11-02,C026,referral,3577.41,13140,344,43,0,0.0,10.4,0.0262,0.0,0.0,0.0
2025-11-02,C027,referral,5199.29,17243,426,60,1,6024.62,12.2,0.0247,0.0167,1.16,5199.29
2025-11-02,C028,referral,6151.22,18448,452,65,3,19971.649999999998,13.61,0.0245,0.0462,3.25,2050.41
2025-11-02,C029,referral,6028.88,14590,469,56,1,5017.39,12.85,0.0321,0.0179,0.83,6028.88
2025-11-02,C030,referral,5238.99,6729,189,25,1,7838.42,27.72,0.0281,0.04,1.5,5238.99
2025-11-02,C031,referral,4622.3,13514,267,21,2,12068.48,17.31,0.0198,0.0952,2.61,2311.15
2025-11-02,C032,referral,6798.83,21621,284,45,1,940.92,23.94,0.0131,0.0222,0.14,6798.83
2025-11-02,C033,organic,1117.76,123951,1125,123,6,38172.71,0.99,0.0091,0.0488,34.15,186.29
2025-11-02,C034,organic,734.68,47167,160,19,0,0.0,4.59,0.0034,0.0,0.0,0.0
2025-11-02,C035,organic,843.57,118542,1008,100,1,5307.71,0.84,0.0085,0.01,6.29,843.57
2025-11-02,C036,organic,498.23,94821,991,136,1,5670.29,0.5,0.0105,0.0074,11.38,498.23
2025-11-02,C037,organic,571.5,51476,587,52,0,0.0,0.97,0.0114,0.0,0.0,0.0
2025-11-02,C038,organic,749.24,144046,1620,140,4,19655.96,0.46,0.0112,0.0286,26.23,187.31
2025-11-02,C039,organic,837.14,60563,704,80,1,6341.19,1.19,0.0116,0.0125,7.57,837.14
2025-11-02,C040,organic,803.12,98499,2105,140,3,28760.86,0.38,0.0214,0.0214,35.81,267.71
2025-11-03,C001,search,32447.6,139316,4998,140,5,21225.54,6.49,0.0359,0.0357,0.65,6489.52
2025-11-03,C002,search,32426.14,121900,3009,140,2,11790.050000000001,10.78,0.0247,0.0143,0.36,16213.07
2025-11-03,C003,search,24240.63,98779,1572,122,4,29523.21,15.42,0.0159,0.0328,1.22,6060.16
2025-11-03,C004,search,20341.14,79238,1956,140,1,1525.67,10.4,0.0247,0.0071,0.08,20341.14
2025-11-03,C005,search,16242.48,64352,2019,140,6,17239.95,8.04,0.0314,0.0429,1.06,2707.08
2025-11-03,C006,search,19831.67,95797,1971,140,1,13752.23,10.06,0.0206,0.0071,0.69,19831.67
2025-11-03,C007,search,32769.6,155023,5498,140,5,22489.71,5.96,0.0355,0.0357,0.69,6553.92
2025-11-03,C008,search,26805.82,113544,3595,140,5,22054.04,7.46,0.0317,0.0357,0.82,5361.16
2025-11-03,C009,paid_social,16717.29,92331,1879,140,2,17888.370000000003,8.9,0.0204,0.0143,1.07,8358.64
2025-11-03,C010,paid_social,13957.25,64892,1465,114,0,0.0,9.53,0.0226,0.0,0.0,0.0
2025-11-03,C011,paid_social,18616.93,96429,1716,140,5,39329.770000000004,10.85,0.0178,0.0357,2.11,3723.39
2025-11-03,C012,paid_social,18624.45,105098,2763,140,1,6133.93,6.74,0.0263,0.0071,0.33,18624.45
2025-11-03,C013,paid_social,15129.35,73514,1628,114,2,6299.610000000001,9.29,0.0221,0.0175,0.42,7564.68
2025-11-03,C014,paid_social,15283.46,90457,1714,140,5,30257.95,8.92,0.0189,0.0357,1.98,3056.69
2025-11-03,C015,paid_social,21960.87,98593,1962,140,2,11993.95,11.19,0.0199,0.0143,0.55,10980.44
2025-11-03,C016,paid_social,15950.62,89259,1600,140,1,12238.24,9.97,0.0179,0.0071,0.77,15950.62
2025-11-03,C017,email,3736.86,55573,460,34,0,0.0,8.12,0.0083,0.0,0.0,0.0
2025-11-03,C018,email,2030.17,19357,142,19,1,11520.76,14.3,0.0073,0.0526,5.67,2030.17
2025-11-03,C019,email,2817.79,26158,186,20,0,0.0,15.15,0.0071,0.0,0.0,0.0
2025-11-03,C020,email,2124.34,23691,327,23,1,8842.45,6.5,0.0138,0.0435,4.16,2124.34
2025-11-03,C021,email,1823.28,39032,585,55,2,22780.510000000002,3.12,0.015,0.0364,12.49,911.64
2025-11-03,C022,email,2340.7,36462,485,55,2,14598.49,4.83,0.0133,0.0364,6.24,1170.35
2025-11-03,C023,email,2950.1,52487,707,84,3,30139.84,4.17,0.0135,0.0357,10.22,983.37
2025-11-03,C024,email,2232.12,73688,724,98,4,17086.66,3.08,0.0098,0.0408,7.65,558.03
2025-11-03,C025,referral,4124.35,7346,68,5,0,0.0,60.65,0.0093,0.0,0.0,0.0
2025-11-03,C026,referral,5332.59,22831,429,37,3,17088.11,12.43,0.0188,0.0811,3.2,1777.53
2025-11-03,C027,referral,4361.36,16738,389,36,0,0.0,11.21,0.0232,0.0,0.0,0.0
2025-11-03,C028,referral,4539.27,18187,232,30,1,5202.19,19.57,0.0128,0.0333,1.15,4539.27
2025-11-03,C029,referral,6488.86,23028,582,52,4,20218.78,11.15,0.0253,0.0769,3.12,1622.22
2025-11-03,C030,referral,4647.6,15451,285,29,0,0.0,16.31,0.0184,0.0,0.0,0.0
2025-11-03,C031,referral,5761.24,5049,32,4,0,0.0,180.04,0.0063,0.0,0.0,0.0
2025-11-03,C032,referral,5138.03,23942,360,40,0,0.0,14.27,0.015,0.0,0.0,0.0
2025-11-03,C033,organic,606.44,79706,711,76,1,1160.55,0.85,0.0089,0.0132,1.91,606.44
2025-11-03,C034,organic,599.51,125782,898,108,2,17896.29,0.67,0.0071,0.0185,29.85,299.76
2025-11-03,C035,organic,457.05,57005,435,53,2,10273.119999999999,1.05,0.0076,0.0377,22.48,228.52
2025-11-03,C036,organic,564.51,93707,44,3,1,5345.36,12.83,0.0005,0.3333,9.47,564.51
2025-11-03,C037,organic,621.58,94649,1205,140,6,26471.510000000002,0.52,0.0127,0.0429,42.59,103.6
2025-11-03,C038,organic,841.55,76783,1663,140,1,7156.35,0.51,0.0217,0.0071,8.5,841.55
2025-11-03,C039,organic,551.8,75892,1387,140,4,22586.739999999998,0.4,0.0183,0.0286,40.93,137.95
2025-11-03,C040,organic,796.72,82913,748,78,3,19504.71,1.07,0.009,0.0385,24.48,265.57
2025-11-04,C001,search,20000.21,82309,2752,140,3,28473.85,7.27,0.0334,0.0214,1.42,6666.74
2025-11-04,C002,search,15810.7,66023,2009,140,6,55789.44,7.87,0.0304,0.0429,3.53,2635.12
2025-11-04,C003,search,22770.99,94512,2478,140,4,22750.92,9.19,0.0262,0.0286,1.0,5692.75
2025-11-04,C004,search,29504.43,133679,2623,140,8,68836.34,11.25,0.0196,0.0571,2.33,3688.05
2025-11-04,C005,search,17442.01,86341,2645,140,8,56854.18,6.59,0.0306,0.0571,3.26,2180.25
2025-11-04,C006,search,22707.72,88492,1011,91,4,28652.7,22.46,0.0114,0.044,1.26,5676.93
2025-11-04,C007,search,22627.3,105786,2407,140,3,9287.9,9.4,0.0228,0.0214,0.41,7542.43
2025-11-04,C008,search,32289.63,141678,4236,140,2,10218.349999999999,7.62,0.0299,0.0143,0.32,16144.82
2025-11-04,C009,paid_social,21697.17,128816,2674,140,2,6750.950000000001,8.11,0.0208,0.0143,0.31,10848.58
2025-11-04,C010,paid_social,19755.99,98262,2244,140,3,14731.529999999999,8.8,0.0228,0.0214,0.75,6585.33
2025-11-04,C011,paid_social,16193.17,79125,1020,100,3,17486.559999999998,15.88,0.0129,0.03,1.08,5397.72
2025-11-04,C012,paid_social,19882.18,107893,1957,140,4,20240.59,10.16,0.0181,0.0286,1.02,4970.54
2025-11-04,C013,paid_social,17355.91,94504,1601,111,2,9500.54,10.84,0.0169,0.018,0.55,8677.96
2025-11-04,C014,paid_social,20940.39,121187,1478,132,3,20295.97,14.17,0.0122,0.0227,0.97,6980.13
2025-11-04,C015,paid_social,20738.18,102373,2121,140,3,9878.28,9.78,0.0207,0.0214,0.48,6912.73
2025-11-04,C016,paid_social,26754.48,130626,2232,140,2,14239.96,11.99,0.0171,0.0143,0.53,13377.24
2025-11-04,C017,email,2660.65,24800,377,26,0,0.0,7.06,0.0152,0.0,0.0,0.0
2025-11-04,C018,email,2485.91,37908,543,44,0,0.0,4.58,0.0143,0.0,0.0,0.0
2025-11-04,C019,email,2107.05,48551,665,72,1,3414.98,3.17,0.0137,0.0139,1.62,2107.05
2025-11-04,C020,email,2370.49,70561,819,75,2,15431.38,2.89,0.0116,0.0267,6.51,1185.24
2025-11-04,C021,email,3001.52,45990,737,91,3,13020.970000000001,4.07,0.016,0.033,4.34,1000.51
2025-11-04,C022,email,2319.64,41501,675,58,0,0.0,3.44,0.0163,0.0,0.0,0.0
2025-11-04,C023,email,2266.51,31467,367,31,1,8407.21,6.18,0.0117,0.0323,3.71,2266.51
2025-11-04,C024,email,2867.25,48866,764,78,1,2069.49,3.75,0.0156,0.0128,0.72,2867.25
2025-11-04,C025,referral,5383.09,18881,441,46,1,713.07,12.21,0.0234,0.0217,0.13,5383.09
2025-11-04,C026,referral,5123.83,18652,561,51,4,31883.89,9.13,0.0301,0.0784,6.22,1280.96
2025-11-04,C027,referral,5617.81,11414,121,14,0,0.0,46.43,0.0106,0.0,0.0,0.0
2025-11-04,C028,referral,3842.34,18434,429,40,2,13588.28,8.96,0.0233,0.05,3.54,1921.17
2025-11-04,C029,referral,5857.97,15425,414,55,3,12628.29,14.15,0.0268,0.0545,2.16,1952.66
2025-11-04,C030,referral,5365.35,21711,359,36,3,10542.65,14.95,0.0165,0.0833,1.96,1788.45
2025-11-04,C031,referral,4384.47,12803,224,21,0,0.0,19.57,0.0175,0.0,0.0,0.0
2025-11-04,C032,referral,4157.84,20780,413,44,3,17397.82,10.07,0.0199,0.0682,4.18,1385.95
2025-11-04,C033,organic,604.16,93552,929,83,1,8252.93,0.65,0.0099,0.012,13.66,604.16
2025-11-04,C034,organic,796.85,61381,73,9,0,0.0,10.92,0.0012,0.0,0.0,0.0
2025-11-04,C035,organic,793.19,53415,724,50,0,0.0,1.1,0.0136,0.0,0.0,0.0
2025-11-04,C036,organic,779.98,97307,1447,125,1,3756.67,0.54,0.0149,0.008,4.82,779.98
2025-11-04,C037,organic,563.29,120886,1008,132,1,968.37,0.56,0.0083,0.0076,1.72,563.29
2025-11-04,C038,organic,652.97,43239,385,44,4,30057.46,1.7,0.0089,0.0909,46.03,163.24
2025-11-04,C039,organic,694.77,80648,1094,140,3,14371.309999999998,0.64,0.0136,0.0214,20.68,231.59
2025-11-04,C040,organic,808.39,114383,937,93,3,12854.71,0.86,0.0082,0.0323,15.9,269.46
2025-11-05,C001,search,30950.06,144277,4732,140,8,34397.3,6.54,0.0328,0.0571,1.11,3868.76
2025-11-05,C002,search,22387.16,94546,2785,140,3,23319.16,8.04,0.0295,0.0214,1.04,7462.39
2025-11-05,C003,search,25790.02,128269,4848,140,5,22371.76,5.32,0.0378,0.0357,0.87,5158.0
2025-11-05,C004,search,26664.21,109199,2216,140,3,23594.25,12.03,0.0203,0.0214,0.88,8888.07
2025-11-05,C005,search,21029.1,104503,2749,140,7,43179.74,7.65,0.0263,0.05,2.05,3004.16
2025-11-05,C006,search,20956.23,91476,2560,140,5,21425.59,8.19,0.028,0.0357,1.02,4191.25
2025-11-05,C007,search,17842.83,84166,2857,140,5,17505.88,6.25,0.0339,0.0357,0.98,3568.57
2025-11-05,C008,search,25375.33,114861,3844,140,2,18298.920000000002,6.6,0.0335,0.0143,0.72,12687.66
2025-11-05,C009,paid_social,11958.23,64945,1182,94,2,14713.74,10.12,0.0182,0.0213,1.23,5979.12
2025-11-05,C010,paid_social,21151.89,120611,2184,140,3,11320.419999999998,9.68,0.0181,0.0214,0.54,7050.63
2025-11-05,C011,paid_social,15723.66,87412,1886,140,1,5519.16,8.34,0.0216,0.0071,0.35,15723.66
2025-11-05,C012,paid_social,20765.57,114234,1729,140,0,0.0,12.01,0.0151,0.0,0.0,0.0
2025-11-05,C013,paid_social,19488.78,100306,2012,140,3,7133.98,9.69,0.0201,0.0214,0.37,6496.26
2025-11-05,C014,paid_social,18057.29,91943,2288,140,2,8752.32,7.89,0.0249,0.0143,0.48,9028.64
2025-11-05,C015,paid_social,17465.23,96630,1062,89,4,30318.82,16.45,0.011,0.0449,1.74,4366.31
2025-11-05,C016,paid_social,18535.34,109268,1728,126,1,4009.38,10.73,0.0158,0.0079,0.22,18535.34
2025-11-05,C017,email,2636.32,66568,437,33,3,20910.160000000003,6.03,0.0066,0.0909,7.93,878.77
2025-11-05,C018,email,1898.81,51506,680,80,2,19964.75,2.79,0.0132,0.025,10.51,949.4
2025-11-05,C019,email,3719.0,27263,428,50,0,0.0,8.69,0.0157,0.0,0.0,0.0
2025-11-05,C020,email,2596.37,47193,603,43,0,0.0,4.31,0.0128,0.0,0.0,0.0
2025-11-05,C021,email,2466.86,32750,221,25,2,13193.85,11.16,0.0067,0.08,5.35,1233.43
2025-11-05,C022,email,2332.15,18765,255,18,2,16670.84,9.15,0.0136,0.1111,7.15,1166.08
2025-11-05,C023,email,2670.39,56793,404,30,0,0.0,6.61,0.0071,0.0,0.0,0.0
2025-11-05,C024,email,2481.67,38358,390,34,2,5768.87,6.36,0.0102,0.0588,2.32,1240.84
2025-11-05,C025,referral,3253.46,24462,478,43,1,5682.05,6.81,0.0195,0.0233,1.75,3253.46
2025-11-05,C026,referral,3553.06,15559,283,26,0,0.0,12.55,0.0182,0.0,0.0,0.0
2025-11-05,C027,referral,4069.18,13174,303,22,1,5821.6,13.43,0.023,0.0455,1.43,4069.18
2025-11-05,C028,referral,4264.58,7670,123,20,0,0.0,34.67,0.016,0.0,0.0,0.0
2025-11-05,C029,referral,4155.35,15640,495,65,2,15138.310000000001,8.39,0.0316,0.0308,3.64,2077.68
2025-11-05,C030,referral,3811.52,22425,505,60,2,8970.78,7.55,0.0225,0.0333,2.35,1905.76
2025-11-05,C031,referral,4342.09,11111,163,15,0,0.0,26.64,0.0147,0.0,0.0,0.0
2025-11-05,C032,referral,4548.63,24069,723,62,1,3500.56,6.29,0.03,0.0161,0.77,4548.63
2025-11-05,C033,organic,566.11,81140,1361,100,0,0.0,0.42,0.0168,0.0,0.0,0.0
2025-11-05,C034,organic,781.43,93084,203,18,2,9290.3,3.85,0.0022,0.1111,11.89,390.72
2025-11-05,C035,organic,565.07,68133,786,65,1,1586.94,0.72,0.0115,0.0154,2.81,565.07
2025-11-05,C036,organic,603.52,105223,1046,73,0,0.0,0.58,0.0099,0.0,0.0,0.0
2025-11-05,C037,organic,575.09,60249,387,37,0,0.0,1.49,0.0064,0.0,0.0,0.0
2025-11-05,C038,organic,561.01,92667,1124,76,0,0.0,0.5,0.0121,0.0,0.0,0.0
2025-11-05,C039,organic,622.51,72190,749,80,3,18378.89,0.83,0.0104,0.0375,29.52,207.5
2025-11-05,C040,organic,623.1,118876,622,56,0,0.0,1.0,0.0052,0.0,0.0,0.0
2025-11-06,C001,search,30029.84,118280,4362,140,8,43406.95,6.88,0.0369,0.0571,1.45,3753.73
2025-11-06,C002,search,27422.58,119585,3360,140,3,22776.29,8.16,0.0281,0.0214,0.83,9140.86
2025-11-06,C003,search,37165.25,180710,4815,140,3,20627.12,7.72,0.0266,0.0214,0.56,12388.42
2025-11-06,C004,search,24494.42,91225,3051,140,4,21977.0,8.03,0.0334,0.0286,0.9,6123.6
2025-11-06,C005,search,17711.93,66775,1481,140,7,69956.73,11.96,0.0222,0.05,3.95,2530.28
2025-11-06,C006,search,18239.14,77383,1399,103,0,0.0,13.04,0.0181,0.0,0.0,0.0
2025-11-06,C007,search,21206.82,92577,2299,140,4,23704.04,9.22,0.0248,0.0286,1.12,5301.7
2025-11-06,C008,search,23095.36,90350,2553,140,7,41931.26,9.05,0.0283,0.05,1.82,3299.34
2025-11-06,C009,paid_social,16812.83,90407,1053,132,2,9700.15,15.97,0.0116,0.0152,0.58,8406.42
2025-11-06,C010,paid_social,16428.3,89757,1174,140,0,0.0,13.99,0.0131,0.0,0.0,0.0
2025-11-06,C011,paid_social,16406.43,84176,1950,134,4,7465.41,8.41,0.0232,0.0299,0.46,4101.61
2025-11-06,C012,paid_social,24439.28,120910,2167,140,2,4105.58,11.28,0.0179,0.0143,0.17,12219.64
2025-11-06,C013,paid_social,24184.6,141793,2187,140,4,13848.09,11.06,0.0154,0.0286,0.57,6046.15
2025-11-06,C014,paid_social,16059.95,89654,1701,128,2,14615.96,9.44,0.019,0.0156,0.91,8029.98
2025-11-06,C015,paid_social,21607.36,109029,2472,140,7,32504.609999999997,8.74,0.0227,0.05,1.5,3086.77
2025-11-06,C016,paid_social,18649.85,92645,1225,134,5,22863.45,15.22,0.0132,0.0373,1.23,3729.97
2025-11-06,C017,email,1680.67,32032,543,44,1,1249.03,3.1,0.017,0.0227,0.74,1680.67
2025-11-06,C018,email,3090.2,48020,609,58,2,4771.8099999999995,5.07,0.0127,0.0345,1.54,1545.1
2025-11-06,C019,email,3620.38,57066,809,81,7,27482.72,4.48,0.0142,0.0864,7.59,517.2
2025-11-06,C020,email,2822.19,73827,1000,124,10,96959.03,2.82,0.0135,0.0806,34.36,282.22
2025-11-06,C021,email,2874.86,52341,724,75,2,10992.19,3.97,0.0138,0.0267,3.82,1437.43
2025-11-06,C022,email,3464.28,35501,333,40,0,0.0,10.4,0.0094,0.0,0.0,0.0
2025-11-06,C023,email,2134.63,22112,207,25,1,2881.3,10.31,0.0094,0.04,1.35,2134.63
2025-11-06,C024,email,3524.59,41467,590,66,0,0.0,5.97,0.0142,0.0,0.0,0.0
2025-11-06,C025,referral,3074.85,22756,420,55,0,0.0,7.32,0.0185,0.0,0.0,0.0
2025-11-06,C026,referral,4080.8,11634,182,15,0,0.0,22.42,0.0156,0.0,0.0,0.0
2025-11-06,C027,referral,4273.69,20650,225,17,0,0.0,18.99,0.0109,0.0,0.0,0.0
2025-11-06,C028,referral,6214.47,9900,193,17,1,6679.95,32.2,0.0195,0.0588,1.07,6214.47
2025-11-06,C029,referral,5328.01,10085,186,15,0,0.0,28.65,0.0184,0.0,0.0,0.0
2025-11-06,C030,referral,3140.34,15742,261,29,1,2376.18,12.03,0.0166,0.0345,0.76,3140.34
2025-11-06,C031,referral,4458.17,21826,374,29,0,0.0,11.92,0.0171,0.0,0.0,0.0
2025-11-06,C032,referral,5493.34,23870,351,28,1,1439.55,15.65,0.0147,0.0357,0.26,5493.34
2025-11-06,C033,organic,624.93,70904,1084,105,3,12659.76,0.58,0.0153,0.0286,20.26,208.31
2025-11-06,C034,organic,697.66,127205,634,58,0,0.0,1.1,0.005,0.0,0.0,0.0
2025-11-06,C035,organic,687.4,108496,1500,140,6,23432.670000000002,0.46,0.0138,0.0429,34.09,114.57
2025-11-06,C036,organic,523.51,89068,1233,140,3,27931.4,0.42,0.0138,0.0214,53.35,174.5
2025-11-06,C037,organic,850.87,61033,743,78,4,33189.56,1.15,0.0122,0.0513,39.01,212.72
2025-11-06,C038,organic,701.23,34822,28,2,0,0.0,25.04,0.0008,0.0,0.0,0.0
2025-11-06,C039,organic,591.95,64266,197,14,0,0.0,3.0,0.0031,0.0,0.0,0.0
2025-11-06,C040,organic,670.4,109545,164,21,0,0.0,4.09,0.0015,0.0,0.0,0.0
2025-11-07,C001,search,29198.3,108237,2403,140,3,15441.7,12.15,0.0222,0.0214,0.53,9732.77
2025-11-07,C002,search,30178.68,113591,2889,140,6,36223.89,10.45,0.0254,0.0429,1.2,5029.78
2025-11-07,C003,search,31589.2,149412,4934,140,3,20110.260000000002,6.4,0.033,0.0214,0.64,10529.73
